"","user_hash","user_id","survey_id","survey_name","survey_field_id","date","tasks","Team"
"110","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Attending meetups with other teams","T11: Rights of Climate"
"111","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Collaborating with other teams","T11: Rights of Climate"
"112","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Interpreting results","T11: Rights of Climate"
"113","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Preparing other documents/materials to share outside the team","T11: Rights of Climate"
"114","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Preparing graphics / videos","T11: Rights of Climate"
"115","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Writing  / preparing a pitch","T11: Rights of Climate"
"116","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Data analysis / modeling / visualization","T11: Rights of Climate"
"117","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Meeting with people affected by the problem you are trying to solve","T11: Rights of Climate"
"118","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Meeting with actors of the field of your solution","T11: Rights of Climate"
"119","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Team Building activities","T11: Rights of Climate"
"120","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Documentation of your project","T11: Rights of Climate"
"121","2dad67f40dd413877a6cea87d6ea9084bad0a6a31ec0fe9de49a44e8beaa9ce5",19,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:06 UTC","Use of CS project builder","T11: Rights of Climate"
"122","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-10-27 14:48:16 UTC","Brainstorming / ideation","T10: Water Warriors"
"123","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-10-27 14:48:16 UTC","Planning tasks","T10: Water Warriors"
"124","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-10-27 14:48:16 UTC","Reading papers / documents","T10: Water Warriors"
"125","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-10-27 14:48:16 UTC","Documentation of your project","T10: Water Warriors"
"126","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:01 UTC","Brainstorming / ideation","T10: Water Warriors"
"127","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:01 UTC","Planning tasks","T10: Water Warriors"
"128","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:01 UTC","Developing protocols / methods","T10: Water Warriors"
"129","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:01 UTC","Reading papers / documents","T10: Water Warriors"
"130","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:01 UTC","Preparing other documents/materials to share outside the team","T10: Water Warriors"
"131","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:01 UTC","Preparing graphics / videos","T10: Water Warriors"
"132","2f5d2316209ff8aaa25db8842ebcace415ff8ffcc76eccc1aebf047cf63dd22d",29,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:01 UTC","Writing  / preparing a pitch","T10: Water Warriors"
"133","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:00:35 UTC","Brainstorming / ideation","T3: TEAM FOILED"
"134","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:00:35 UTC","Planning tasks","T3: TEAM FOILED"
"135","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:02:23 UTC","Brainstorming / ideation","T3: TEAM FOILED"
"136","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:02:23 UTC","Planning tasks","T3: TEAM FOILED"
"137","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:02:23 UTC","Reading papers / documents","T3: TEAM FOILED"
"138","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:58 UTC","Brainstorming / ideation","T3: TEAM FOILED"
"139","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:58 UTC","Planning tasks","T3: TEAM FOILED"
"140","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:58 UTC","Developing protocols / methods","T3: TEAM FOILED"
"141","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:58 UTC","Reading papers / documents","T3: TEAM FOILED"
"142","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:58 UTC","Interpreting results","T3: TEAM FOILED"
"143","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:58 UTC","Writing  / preparing a pitch","T3: TEAM FOILED"
"144","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:58 UTC","Project administration","T3: TEAM FOILED"
"145","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:05:58 UTC","Meeting with people affected by the problem you are trying to solve","T3: TEAM FOILED"
"146","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Brainstorming / ideation","T3: TEAM FOILED"
"147","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Planning tasks","T3: TEAM FOILED"
"148","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Reading papers / documents","T3: TEAM FOILED"
"149","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Interpreting results","T3: TEAM FOILED"
"150","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Preparing graphics / videos","T3: TEAM FOILED"
"151","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Writing  / preparing a pitch","T3: TEAM FOILED"
"152","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Project administration","T3: TEAM FOILED"
"153","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Data analysis / modeling / visualization","T3: TEAM FOILED"
"154","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Meeting with people affected by the problem you are trying to solve","T3: TEAM FOILED"
"155","48cc4f1c2f87779b2f1868a28f97036370570f3e5f333efcc48b16cc0f5ade7f",4,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:59:05 UTC","Team Building activities","T3: TEAM FOILED"
"156","4d1536bba97e1c168d66ea2babd5cfba99d48126783428f652d1663e7268f566",24,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:56 UTC","Planning tasks","T6: Women & Technology Against Climate Change"
"157","4d1536bba97e1c168d66ea2babd5cfba99d48126783428f652d1663e7268f566",24,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:56 UTC","Data analysis / modeling / visualization","T6: Women & Technology Against Climate Change"
"158","4d1536bba97e1c168d66ea2babd5cfba99d48126783428f652d1663e7268f566",24,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:56 UTC","Use of CS project builder","T6: Women & Technology Against Climate Change"
"159","4d1536bba97e1c168d66ea2babd5cfba99d48126783428f652d1663e7268f566",24,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:06:56 UTC","Use of CS logger","T6: Women & Technology Against Climate Change"
"160","4d1536bba97e1c168d66ea2babd5cfba99d48126783428f652d1663e7268f566",24,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:58:30 UTC","Use of Decidim","T6: Women & Technology Against Climate Change"
"161","4d1536bba97e1c168d66ea2babd5cfba99d48126783428f652d1663e7268f566",24,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:58:30 UTC","Use of Visual Cit","T6: Women & Technology Against Climate Change"
"162","4d1536bba97e1c168d66ea2babd5cfba99d48126783428f652d1663e7268f566",24,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 13:58:30 UTC","Use of SDG in progress","T6: Women & Technology Against Climate Change"
"163","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:09:40 UTC","Reading papers / documents","T13: Andapé Institute"
"164","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:09:40 UTC","Writing  / preparing a pitch","T13: Andapé Institute"
"165","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:09:40 UTC","Meeting with people affected by the problem you are trying to solve","T13: Andapé Institute"
"166","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:09:40 UTC","Meeting with coach (organization team)","T13: Andapé Institute"
"167","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:17:17 UTC","Reading papers / documents","T13: Andapé Institute"
"168","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:17:17 UTC","Interpreting results","T13: Andapé Institute"
"169","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:17:17 UTC","Preparing other documents/materials to share outside the team","T13: Andapé Institute"
"170","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:17:17 UTC","Writing  / preparing a pitch","T13: Andapé Institute"
"171","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:17:17 UTC","Meeting with actors of the field of your solution","T13: Andapé Institute"
"172","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:17:17 UTC","Team Building activities","T13: Andapé Institute"
"173","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:19:41 UTC","Planning tasks","T13: Andapé Institute"
"174","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:19:41 UTC","Attending meetups with other teams","T13: Andapé Institute"
"175","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:19:41 UTC","Preparing graphics / videos","T13: Andapé Institute"
"176","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:19:41 UTC","Writing  / preparing a pitch","T13: Andapé Institute"
"177","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:19:41 UTC","Data analysis / modeling / visualization","T13: Andapé Institute"
"178","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:19:41 UTC","Meeting with people affected by the problem you are trying to solve","T13: Andapé Institute"
"179","786b78cc2917230415d746ccc3e0c7989b2782cbf37372584a4bd0402d3672a1",39,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 00:19:41 UTC","Use of SDG in progress","T13: Andapé Institute"
"180","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-10-28 21:27:29 UTC","Brainstorming / ideation","T13: Andapé Institute"
"181","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-10-28 21:27:29 UTC","Planning tasks","T13: Andapé Institute"
"182","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-10-28 21:27:29 UTC","Reading papers / documents","T13: Andapé Institute"
"183","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-10-28 21:27:29 UTC","Interpreting results","T13: Andapé Institute"
"184","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 14:09:05 UTC","Brainstorming / ideation","T13: Andapé Institute"
"185","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 14:09:05 UTC","Planning tasks","T13: Andapé Institute"
"186","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 14:09:05 UTC","Developing protocols / methods","T13: Andapé Institute"
"187","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 14:09:05 UTC","Reading papers / documents","T13: Andapé Institute"
"188","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 14:09:05 UTC","Writing  / preparing a pitch","T13: Andapé Institute"
"189","78aba3bb507697527e86431880e3ac7a146c16ee39a0496c828c3e292151d7d8",38,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 14:09:05 UTC","Data analysis / modeling / visualization","T13: Andapé Institute"
"190","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:12:12 UTC","Brainstorming / ideation","T10: Water Warriors"
"191","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:12:12 UTC","Planning tasks","T10: Water Warriors"
"192","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:12:12 UTC","Collaborating with other teams","T10: Water Warriors"
"193","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:12:12 UTC","Documentation of your project","T10: Water Warriors"
"194","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:22:28 UTC","Writing  / preparing a pitch","T10: Water Warriors"
"195","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:22:28 UTC","Project administration","T10: Water Warriors"
"196","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:22:28 UTC","Data analysis / modeling / visualization","T10: Water Warriors"
"197","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:22:28 UTC","Use of CS project builder","T10: Water Warriors"
"198","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:22:28 UTC","Use of CS logger","T10: Water Warriors"
"199","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:12:11 UTC","Brainstorming / ideation","T10: Water Warriors"
"200","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:12:11 UTC","Data analysis / modeling / visualization","T10: Water Warriors"
"201","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:12:11 UTC","Use of SDG in progress","T10: Water Warriors"
"202","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:13:00 UTC","Preparing graphics / videos","T10: Water Warriors"
"203","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:13:00 UTC","Writing  / preparing a pitch","T10: Water Warriors"
"204","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:13:00 UTC","Use of CS project builder","T10: Water Warriors"
"205","80339f4c3c45bdb2d6b9195891c50f19a90ea7e88fd544d49f258e5ca609b514",26,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:13:00 UTC","Use of Visual Cit","T10: Water Warriors"
"206","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:08:14 UTC","Planning tasks","T8: Climate Gender Justice"
"207","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:08:14 UTC","Writing  / preparing a pitch","T8: Climate Gender Justice"
"208","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:08:14 UTC","Team Building activities","T8: Climate Gender Justice"
"209","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,18,"Weekly 1: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:08:14 UTC","Use of SDG in progress","T8: Climate Gender Justice"
"210","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:36:42 UTC","Writing  / preparing a pitch","T8: Climate Gender Justice"
"211","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:36:42 UTC","Team Building activities","T8: Climate Gender Justice"
"212","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:36:42 UTC","Use of CS project builder","T8: Climate Gender Justice"
"213","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:36:42 UTC","Use of CS logger","T8: Climate Gender Justice"
"214","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,19,"Weekly 2: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-03 13:36:42 UTC","Use of SDG in progress","T8: Climate Gender Justice"
"215","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:10:02 UTC","Developing protocols / methods","T8: Climate Gender Justice"
"216","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:10:02 UTC","Writing  / preparing a pitch","T8: Climate Gender Justice"
"217","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:10:02 UTC","Project administration","T8: Climate Gender Justice"
"218","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:10:02 UTC","Use of CS project builder","T8: Climate Gender Justice"
"219","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,22,"Weekly 3: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:10:02 UTC","Use of SDG in progress","T8: Climate Gender Justice"
"220","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:12:04 UTC","Planning tasks","T8: Climate Gender Justice"
"221","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:12:04 UTC","Collaborating with other teams","T8: Climate Gender Justice"
"222","8324a2d2bd1d2c892a7e354355b2825a71f0531cef4af4886b07e4a01bfc4998",11,23,"Weekly 4: Open17ClimateGender","Which task(s) did you perform last week?","2021-11-17 14:12:04 UTC","Preparing graphics / videos","T8: Climate Gender Justice"
